,0,1,2,3,4
87,88.0,0.2644525016228376,0.2644525016228376,0.2644525016228376,10.104994612929087
89,90.0,0.26205674459124595,0.26205674459124595,0.26205674459124595,9.979813269916681
90,91.0,0.26009404116522417,0.26009404116522417,0.26009404116522417,9.918876496254487
91,92.0,0.2584209603029046,0.2584209603029046,0.2584209603029046,9.859000309571524
92,93.0,0.2567855402189074,0.2567855402189074,0.2567855402189074,9.800154746085518
94,95.0,0.256634090891003,0.256634090891003,0.256634090891003,9.685441388312075
95,96.0,0.254395101417132,0.254395101417132,0.254395101417132,9.629519253462396
96,97.0,0.2517734954221227,0.2517734954221227,0.2517734954221227,9.574518956495718
98,99.0,0.25240256378753667,0.25240256378753667,0.25240256378753667,9.46718602568761
99,100.0,0.2506470564148012,0.2506470564148012,0.2506470564148012,9.414806695894642
